node_id,node_name,alias,node_iri,ds_id,ds_name,node_attributes
1430,images,images,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/106/images_id2,106,jikan_charactersv2_5,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1432,anime,anime,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/106/anime,106,jikan_charactersv2_5,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1433,webp,manga___manga___images___webp,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/106/webp_id3,106,jikan_charactersv2_5,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1435,manga,manga___manga,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/106/manga_id2,106,jikan_charactersv2_5,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1437,jikan_charactersv2_5,jikan_charactersv2_5,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/106/jikan_charactersv2_5,106,jikan_charactersv2_5,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1439,webp,images___webp,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/106/webp_id2,106,jikan_charactersv2_5,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1441,jpg,manga___manga___images___jpg,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/106/jpg_id3,106,jikan_charactersv2_5,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1443,webp,anime___anime___images___webp,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/106/webp,106,jikan_charactersv2_5,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1444,manga,manga,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/106/manga,106,jikan_charactersv2_5,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1446,images,anime___anime___images,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/106/images,106,jikan_charactersv2_5,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1448,jpg,voices___person___images___jpg,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/106/jpg_id4,106,jikan_charactersv2_5,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1450,jpg,images___jpg,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/106/jpg_id2,106,jikan_charactersv2_5,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1565,anime,anime___anime,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/107/anime_id2,107,jikan_charactersv2_6,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1567,jpg,manga___manga___images___jpg,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/107/jpg_id3,107,jikan_charactersv2_6,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1569,manga,manga,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/107/manga,107,jikan_charactersv2_6,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1571,manga,manga___manga,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/107/manga_id2,107,jikan_charactersv2_6,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1572,images,voices___person___images,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/107/images_id4,107,jikan_charactersv2_6,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1574,images,anime___anime___images,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/107/images,107,jikan_charactersv2_6,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1576,jikan_charactersv2_6,jikan_charactersv2_6,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/107/jikan_charactersv2_6,107,jikan_charactersv2_6,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1577,voices,voices,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/107/voices,107,jikan_charactersv2_6,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1578,anime,anime,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/107/anime,107,jikan_charactersv2_6,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1579,webp,anime___anime___images___webp,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/107/webp,107,jikan_charactersv2_6,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1581,images,manga___manga___images,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/107/images_id3,107,jikan_charactersv2_6,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1584,person,voices___person,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/107/person,107,jikan_charactersv2_6,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1586,jpg,voices___person___images___jpg,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/107/jpg_id4,107,jikan_charactersv2_6,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1588,jpg,anime___anime___images___jpg,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/107/jpg,107,jikan_charactersv2_6,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1590,jpg,images___jpg,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/107/jpg_id2,107,jikan_charactersv2_6,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1591,webp,images___webp,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/107/webp_id2,107,jikan_charactersv2_6,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1592,images,images,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/107/images_id2,107,jikan_charactersv2_6,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1593,webp,manga___manga___images___webp,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/107/webp_id3,107,jikan_charactersv2_6,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1642,fitzwilliam_agents_1,fitzwilliam_agents_1,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/108/fitzwilliam_agents_1,108,fitzwilliam_agents_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1644,data,data,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/108/data,108,fitzwilliam_agents_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1646,name,data___name,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/108/name,108,fitzwilliam_agents_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1796,data,data,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/109/data,109,fitzwilliam_agents_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1798,name,data___name,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/109/name,109,fitzwilliam_agents_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1800,fitzwilliam_agents_2,fitzwilliam_agents_2,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/109/fitzwilliam_agents_2,109,fitzwilliam_agents_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1846,name,data___name,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/110/name,110,fitzwilliam_agents_3,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1847,data,data,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/110/data,110,fitzwilliam_agents_3,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1848,fitzwilliam_agents_3,fitzwilliam_agents_3,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/110/fitzwilliam_agents_3,110,fitzwilliam_agents_3,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1889,fitzwilliam_agents_4,fitzwilliam_agents_4,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/111/fitzwilliam_agents_4,111,fitzwilliam_agents_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1891,name,data___name,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/111/name,111,fitzwilliam_agents_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1892,data,data,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/111/data,111,fitzwilliam_agents_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1899,name,data___name,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/112/name,112,fitzwilliam_agents_5,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1900,data,data,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/112/data,112,fitzwilliam_agents_5,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1901,fitzwilliam_agents_5,fitzwilliam_agents_5,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/112/fitzwilliam_agents_5,112,fitzwilliam_agents_5,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1944,fitzwilliam_exhibition_1,fitzwilliam_exhibition_1,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/113/fitzwilliam_exhibition_1,113,fitzwilliam_exhibition_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1947,admin,data___venues___admin,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/113/admin_id2,113,fitzwilliam_exhibition_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1949,from,data___venues___dates___date___from,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/113/from,113,fitzwilliam_exhibition_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1951,venues,data___venues,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/113/venues,113,fitzwilliam_exhibition_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1953,data,data,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/113/data,113,fitzwilliam_exhibition_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1955,date,data___venues___dates___date,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/113/date,113,fitzwilliam_exhibition_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1957,to,data___venues___dates___date___to,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/113/to,113,fitzwilliam_exhibition_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1959,dates,data___venues___dates,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/113/dates,113,fitzwilliam_exhibition_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1961,admin,data___admin,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/113/admin,113,fitzwilliam_exhibition_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
1963,title,data___title,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/113/title,113,fitzwilliam_exhibition_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
2056,fitzwilliam_exhibition_2,fitzwilliam_exhibition_2,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/114/fitzwilliam_exhibition_2,114,fitzwilliam_exhibition_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
2059,to,data___venues___dates___date___to,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/114/to,114,fitzwilliam_exhibition_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
2061,title,data___title,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/114/title,114,fitzwilliam_exhibition_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
2063,dates,data___venues___dates,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/114/dates,114,fitzwilliam_exhibition_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
2065,admin,data___admin,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/114/admin,114,fitzwilliam_exhibition_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
2068,date,data___venues___dates___date,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/114/date,114,fitzwilliam_exhibition_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
2071,data,data,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/114/data,114,fitzwilliam_exhibition_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
2074,admin,data___venues___admin,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/114/admin_id2,114,fitzwilliam_exhibition_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
2077,from,data___venues___dates___date___from,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/114/from,114,fitzwilliam_exhibition_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
2080,venues,data___venues,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/114/venues,114,fitzwilliam_exhibition_2,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
2204,venues,data___venues,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/115/venues,115,fitzwilliam_exhibition_3,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
2206,fitzwilliam_exhibition_3,fitzwilliam_exhibition_3,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/115/fitzwilliam_exhibition_3,115,fitzwilliam_exhibition_3,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
2208,data,data,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/115/data,115,fitzwilliam_exhibition_3,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
2211,date,data___venues___dates___date,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/115/date,115,fitzwilliam_exhibition_3,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
2213,to,data___venues___dates___date___to,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/115/to,115,fitzwilliam_exhibition_3,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
2214,dates,data___venues___dates,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/115/dates,115,fitzwilliam_exhibition_3,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
2216,title,data___title,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/115/title,115,fitzwilliam_exhibition_3,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
2218,from,data___venues___dates___date___from,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/115/from,115,fitzwilliam_exhibition_3,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
2220,admin,data___venues___admin,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/115/admin_id2,115,fitzwilliam_exhibition_3,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
2221,admin,data___admin,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/115/admin,115,fitzwilliam_exhibition_3,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
2250,to,data___venues___dates___date___to,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/116/to,116,fitzwilliam_exhibition_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
2252,admin,data___admin,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/116/admin,116,fitzwilliam_exhibition_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
2254,data,data,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/116/data,116,fitzwilliam_exhibition_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
2256,fitzwilliam_exhibition_4,fitzwilliam_exhibition_4,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/116/fitzwilliam_exhibition_4,116,fitzwilliam_exhibition_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
2258,from,data___venues___dates___date___from,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/116/from,116,fitzwilliam_exhibition_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
2260,venues,data___venues,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/116/venues,116,fitzwilliam_exhibition_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
2262,dates,data___venues___dates,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/116/dates,116,fitzwilliam_exhibition_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
2264,admin,data___venues___admin,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/116/admin_id2,116,fitzwilliam_exhibition_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
2266,date,data___venues___dates___date,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/116/date,116,fitzwilliam_exhibition_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
2268,title,data___title,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/116/title,116,fitzwilliam_exhibition_4,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
6,titles,titles,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/117/titles,117,jikan_manga_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
11,from,published___prop___from,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/117/from_id2,117,jikan_manga_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
18,serializations,serializations,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/117/serializations,117,jikan_manga_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
22,published,published,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/117/published,117,jikan_manga_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
27,authors,authors,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/117/authors,117,jikan_manga_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
31,to,published___prop___to,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/117/to,117,jikan_manga_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
36,external,external,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/117/external,117,jikan_manga_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
38,genres,genres,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/117/genres,117,jikan_manga_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
40,demographics,demographics,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/117/demographics,117,jikan_manga_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
43,relations,relations,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/117/relations,117,jikan_manga_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
46,jikan_manga_1,jikan_manga_1,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/117/jikan_manga_1,117,jikan_manga_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
48,prop,published___prop,http://www.essi.upc.edu/DTIM/NextiaDI/DataSource/Schema/117/prop,117,jikan_manga_1,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
